Frequency Log(Hz), Gain (dB), Phase (deg)
4.10499989812503, -28.8197617206683, 169.100211446329
4.10599995738751, -27.3737097495386, 167.875256039858
4.10699999532178, -29.0368821230399, 167.786478625498
4.10800000679045, -26.6761525494841, -165.453535201199
4.1089999866919, -31.5252868638006, 174.397691952052
4.10999992996013, -32.6945768642981, -143.367491061069
4.11099983156459, -24.9293808322907, 155.583720524149
4.11200006153982, -24.944810741613, 168.989484032818
4.11299986400361, -29.5233600123911, 151.235757606749
4.11399998323177, -28.0785605489538, 162.219802756435
4.11500003931009, -27.6897522284441, 162.613340053644
4.11600002738881, -30.113469451685, 173.934003537287
4.1169999426526, -26.9100844335745, 141.985685515209
4.11800015020454, -26.7720054656493, 143.842920768161
4.11899990467885, -22.3055423976566, 157.725948886999
4.11999994028404, -24.9196504721913, -178.686770072727
4.12099988246277, -23.8600283253728, 168.200300435362
4.12200009306851, -27.4800650938574, 166.63983380977
4.12299983366624, -26.4819627036433, 150.538218553662
4.12399983183025, -27.884807401654, 157.96256202734
4.12500008050388, -26.8299790806672, 168.575659047427
4.12599984640905, -24.6941066021391, 158.760295505355
4.12699985218487, -31.7777664285695, 136.935940042634
4.12800009089634, -25.4594669226555, 169.523685249099
4.12899983438613, -27.3184340143882, 113.792357080521
4.13000016019509, -27.8787576207287, -159.458940676353
4.13099998209709, -24.0593772235991, 135.247205383772
4.13200001458136, -26.1009530693623, 174.81817478063
4.13299989358726, -29.1470161637875, 164.329550107461
4.13399997139471, -27.2012462745613, 155.323449705366
4.13499988566516, -25.4000078409895, 157.628706374756
4.13599998710924, -26.6716325970387, 143.941872973726
4.13699991510229, -23.7311178887939, 144.872162432338
4.13800001879248, -30.8433153207608, -162.427227553406
4.13899993926088, -21.9692834107942, 142.674092582653
4.14000002410004, -28.1652542009535, 116.190953018886
4.14099991608852, -26.6296750463124, 178.928654270057
4.14199996127013, -23.9245259794419, 138.978078270591
4.1430001533059, -26.454498097243, 140.599072409393
4.14400013750829, -26.3881594201284, 152.781616129508
4.14499991002462, -27.5565919785459, 157.097582127711
4.14600016061067, -24.8513055584332, 141.281806582249
4.14699984271276, -27.759129049605, -175.507355193988
4.14799999055359, -22.7381195565915, 152.651662024507
4.14899990683696, -23.3148015762301, 149.538495190697
4.14999993148458, -29.1955877208362, 179.266453579234
4.15100005846645, -26.7772289185908, -164.622973836983
4.15199993976129, -25.2384537398728, 161.070741776411
4.15299991302319, -24.6633854659269, 148.69339734903
4.15399997233587, -24.899619453034, 149.97878933834
4.15500011182237, -26.4012279709467, 156.399354547665
4.15599998674957, -24.0520810298504, 168.004144047838
4.15699993177298, -22.8808663281409, 145.982372951102
4.15799994112733, -29.8023652226465, 179.10415629881
4.15900000908601, -37.1585498642355, 155.769113180848
4.16000012996086, -23.0317294056623, 128.036664454899
4.16099996308602, -24.3582403581676, 119.183388118775
4.16199983940688, -28.5541746965431, -178.399029119179
4.16300008682136, -24.9896938775758, 139.718633981613
4.16400003206753, -27.3291866130518, 161.00683014642
4.16500000388741, -26.1705996086815, 149.877972077992
4.1659999968149, -24.6510913092268, 153.371773064784
4.16700000542119, -24.002828093133, 152.888454308751
4.16800002431458, -26.4367891790076, 136.210511218076
4.16900004814035, -25.0694694610783, 135.109873903604
4.17000007158053, -25.926745592041, 129.925116513432
4.17100008935379, -22.0580054262138, 176.474580462591
4.17200009621524, -23.7991274459407, 171.984270963596
4.17300008695626, -24.1984411720979, 157.592823787834
4.17400005640436, -23.3420594341576, 152.021042173816
4.17499999942296, -24.5943214901054, 151.043588134912
4.17599991091129, -24.8600374539922, 146.854980916074
4.17700010870243, -26.3620034190281, 139.154373524513
4.17799994122754, -27.476476368375, 142.202270341212
4.17900004854944, -24.2998285399848, 126.695122150127
4.18000010281569, -24.9463539631895, 131.100060034374
4.18100009910705, -23.9405949217958, 158.24584818166
4.18200003253905, -26.5653295602275, -169.780169017567
4.18299989826183, -23.8942562827124, 135.253121401171
4.18400000919549, -25.7069050819986, 159.985088102514
4.18500004136192, -26.0803748425972, 158.121938485397
4.18599999001923, -23.596805325328, 152.645991204823
4.18699985045945, -25.2543865576967, 151.238485084771
4.18799993283098, -23.6658191142919, 143.956407960873
4.18899991622269, -23.1939243798243, 139.354441807912
4.19000010940857, -26.0492531216421, 128.621829850044
4.1909998803473, -21.8213118185001, 159.239937451839
4.19199985053787, -22.3466651971098, 139.61294572444
4.19300001332553, -24.1754198765474, 108.420241358225
4.19400005159528, -22.2820025368344, 176.999592812548
4.19499996092009, -25.3927616866874, 126.895919327434
4.19600004598172, -21.8471660537462, 133.435292083015
4.19699999192, -26.2915977457185, 141.595890345645
4.19800010206608, -23.7960566077916, 134.644616134611
4.19900006305561, -23.9926872611617, 142.050618329987
4.19999987063232, -23.6329414949165, 145.289259729062
4.20100013164842, -25.403477638498, 134.896653665481
4.20199992318788, -24.7293745316565, 119.907155025688
4.20299985147119, -25.8543736583961, 122.758667648841
4.20399991027459, -20.5361762129508, 167.935308721459
4.205000093415, -21.7959331079235, 127.59157602234
4.20600009270913, -22.8814806232211, 109.583339738869
4.20699990413893, -20.5145683469539, 150.925014660188
4.20800012502324, -22.1509930399682, 133.437358044182
4.20900014733304, -21.989993758447, 134.186829808363
4.20999996715135, -24.7774951349516, 131.144125476492
4.2109998791747, -25.1713690499533, 138.704924379555
4.21199987748619, -23.7867236192061, 142.808153900786
4.21299995620822, -24.0263909005923, 148.153002915834
4.21400010950233, -26.4057802360126, 147.084267542545
4.21500003572319, -21.8336366497494, 138.336688697619
4.21600002631703, -27.3924786655377, 145.902178210608
4.21700007555724, -25.9723009664918, 124.137995301499
4.21799988394631, -21.7643750687405, 124.289961842539
4.219000034129, -26.8713161087449, 111.664871994366
4.21999993354744, -25.6530170037567, 128.856304674853
4.2209998704327, -22.3865542653565, 127.827018981217
4.22200013035999, -22.1775098306449, 132.132885189291
4.22300012492537, -22.061499613258, 138.980663640093
4.22400014045022, -22.4747035024339, 135.942397936018
4.2249998823947, -24.0325468497324, 143.582048390968
4.22599992425612, -22.9695678666916, 155.481157636313
4.22699997090223, -25.785363938825, 142.021908655441
4.22800001701571, -22.5102850408449, 124.214454640274
4.22900005731588, -25.070516768451, 123.743272675584
4.23000008655851, -21.1334002723115, 130.786072895882
4.23100009953564, -20.4185740951562, 138.52508963084
4.2320000910754, -22.1263923691413, 154.125137836556
4.23300005604189, -21.8511769584323, 152.711336422698
4.23399998933496, -21.0448625998613, 129.516509752783
4.23499988589006, -20.9701668729041, 133.1846766909
4.2360000225591, -23.1302496454352, 139.91292822765
4.23700011117067, -22.4494618195193, 133.662097925254
4.23799986618482, -21.596293915132, 140.548154576921
4.23900012443969, -21.0845824041541, 137.464669293544
4.2400000392934, -22.8619713063784, 121.49684165591
4.24099988648186, -21.0738672957967, 166.058602184037
4.2419999392031, -21.2826465216581, 149.127058581175
4.24299991338379, -23.744422854072, 104.341982357133
4.24400008101743, -19.4202296005169, 129.598987735114
4.24499988328691, -23.3715403270441, 137.187271354832
4.24599986835598, -24.9325433765957, 120.407842955322
4.24700002968288, -20.2405149863708, 122.877506873628
4.24800008656916, -23.143595066598, 112.10647841209
4.24900003444929, -22.1976105711364, 120.380352447715
4.24999986879084, -23.6307061651842, 126.418011304815
4.25100012971707, -23.8466161500238, 133.070579694649
4.25199999394859, -21.356760928916, 137.965646915299
4.25300000105504, -20.1663956854304, 131.603539782114
4.2539998743324, -23.2675340409409, 147.130579499079
4.25499987923512, -18.4865889988308, 139.242345796481
4.25600000957341, -20.4355420372499, 161.813630600757
4.25699999062297, -19.7312295117199, 114.75771426648
4.25800008608557, -22.4039875436872, 156.894185118221
4.25900002254739, -18.1355885975872, 127.509525240705
4.26000006254655, -23.7075507166683, 154.550528615148
4.26099993397332, -21.2956628114977, 119.353658230018
4.26199989820726, -20.1750896626331, 127.279364781797
4.26299994932646, -21.32208568316, 129.768828126034
4.26400008144834, -20.8111985313352, 132.915084897777
4.26500002505658, -19.5729614251173, 124.483707143392
4.26600003923273, -23.8363668426616, 128.763019310861
4.26700011820716, -18.6873627126554, 129.42931201388
4.26799999439107, -19.1968966884597, 142.879503873421
4.26899992515438, -25.3707834541263, 130.482042706995
4.26999990483888, -29.1843210079184, 123.108675758468
4.27099992782451, -18.1137857264858, 139.968822065283
4.2719999885292, -17.8377690680838, 113.807721729849
4.27300008140868, -22.0680400766738, 110.805604774488
4.27399994269132, -18.6128779243238, 137.656831442315
4.27500008403216, -21.4681553709398, 142.867663868588
4.27599998406052, -22.6098069101003, 121.565400185218
4.27699989564272, -20.6941428426498, 125.27408395312
4.27800006931432, -20.4468137363561, 127.284440047407
4.27899998736725, -20.3829226717146, 118.987226586879
4.27999990100037, -22.8398430854925, 131.991190172796
4.2810000590976, -19.5670894092989, 109.797411476537
4.2819999475875, -18.3530663940328, 108.854846406299
4.28300006898029, -26.0308771715096, 137.826026921805
4.28399991161464, -22.7239678362783, 107.096116984524
4.28499997573994, -23.9942632850699, 120.009545222835
4.28600000332018, -22.6599194090083, 111.443774586282
4.28699998932286, -19.8860220733827, 98.142539670379
4.28799992875082, -19.8499966407163, 145.742035676289
4.28900006613922, -18.598763406845, 113.395810596762
4.28999989699274, -20.9922170885859, 112.807089772118
4.29099991484237, -19.1859039276565, 128.391232916064
4.29200011311692, -19.9031079451589, 124.967544637724
4.29299999086802, -20.0158268803906, 122.926325912344
4.29400003830288, -21.5777008007884, 128.378891685225
4.29500000289508, -17.7001920505137, 121.443695873579
4.29599987993181, -20.4672588450486, 139.920350823172
4.29699990967756, -17.7192366945038, 112.213413065396
4.29800008579695, -19.7469063330445, 143.793476688195
4.29899991436003, -18.463428899834, 103.892986640933
4.29999987899284, -22.9495760430229, 129.004770920436
4.30099997347566, -17.5958344827757, 131.622646164994
4.30199994948991, -19.6237810726789, 142.353007582938
4.30300004415053, -16.6632373641616, 123.589744619075
4.30400001032864, -19.10131242331, 108.047440247017
4.30500008409827, -18.5184063036406, 112.13612898614
4.30600001951441, -20.7827481366281, 125.478764859526
4.30700005161464, -19.8162058426509, 127.449676454602
4.30799993563203, -19.5831981977724, 121.098008021612
4.30899990557216, -17.7976393390736, 119.457019631165
4.30999995556042, -17.3573458164289, 123.735526389063
4.31100007976132, -18.3772487965874, 107.414037925852
4.31200003575067, -23.0256364281978, 130.157621311342
4.31300005548701, -17.9899971922339, 144.259131577021
4.31399989770702, -16.4943354584347, 143.738581543424
4.31500002834927, -17.8511789732706, 152.117087514498
4.31599997122587, -17.6171207951193, 139.863339315166
4.31699995626579, -19.2749137423229, 136.514594571564
4.31799997789539, -18.5540057426772, 98.9617493805591
4.31900003057884, -17.310575737407, 102.135047605886
4.32000010881788, -16.5281635173486, 119.09780610536
4.32099997537725, -19.3541983488335, 128.980852686227
4.3220000889155, -17.9983514503277, 117.164324363043
4.32299998102783, -18.3058238601471, 120.177765982754
4.32400010831456, -18.2201223489386, 125.446629272278
4.32500000457197, -17.6707217338078, 128.892912374508
4.32599989522986, -19.3856240247157, 132.01159399769
4.32700000363937, -15.5810502408706, 109.172618095795
4.32800009494745, -17.1244938888067, 103.484759177754
4.32899993644261, -22.5312439234817, 103.201555404156
4.32999997860509, -21.7685296850941, 110.278401060072
4.3309999882705, -14.9203692216052, 134.888651606309
4.3319999603788, -15.2494075278824, 120.627522472482
4.33299988990533, -14.8306779144079, 131.87001168913
4.33399999680025, -22.2931193265739, 112.062436039628
4.33500005013505, -15.8367348784019, 101.408772630725
4.336000044994, -18.6648829089281, 127.429173296916
4.33699997649611, -19.5060424342236, 124.158788857457
4.3380000626722, -17.3551609886662, 112.824147667954
4.3390000748079, -18.0246078724512, 116.824614835917
4.3400000081291, -18.2560708184235, 113.423334981648
4.3410000792387, -18.0377837673874, 123.088606155775
4.34200006106959, -19.0027277754644, 119.501370292312
4.34299994895301, -19.8766753010776, 110.755574916174
4.34399995807308, -19.227398573634, 136.72079043723
4.34500008231144, -22.1776872341425, 105.798501339093
4.34600009678078, -15.0685466300033, 137.233743462636
4.34699999695291, -19.2767192345981, 128.037783194838
4.3479999961365, -15.3158213372616, 84.6254015291172
4.34900008836636, -15.0015589282002, 122.093462801659
4.35000005091369, -17.943340744548, 136.787493224086
4.35100009569274, -19.774538873345, 88.4564825151214
4.35200000104604, -14.8561223343929, 114.985338638822
4.35299997796199, -19.5168196865378, 100.102322023575
4.35400002066471, -18.5535739917379, 104.237051447052
4.35499990909553, -18.1555728188293, 119.190035134356
4.35600006669174, -17.1433983425777, 113.716129539179
4.35700005964075, -16.5699525832847, 107.931360085763
4.35800009663858, -16.9905859487217, 104.738510370449
4.35899995974124, -16.8708459969522, 96.0621200938403
4.36000006860065, -18.9997592526337, 125.479364918237
4.36099999347797, -19.6406467254089, 93.4333825008024
4.36199994125198, -17.0438606713574, 128.744523020477
4.36299990648228, -20.0132217804179, 127.884602606367
4.36400009369137, -17.5280935579796, 141.948646803916
4.36500007717872, -19.6913802794005, 92.4375610688799
4.36600006202461, -14.310465388218, 121.500301954439
4.36700004293629, -13.249983079749, 115.82242695041
4.36800001465754, -22.2861800039123, 101.203534501976
4.36899997196843, -14.3286827353983, 102.937140660309
4.36999990968523, -14.1673812647703, 104.636120918583
4.37100002922946, -15.6287877983845, 116.272930989272
4.37199991187557, -15.8466164577593, 99.2723625402241
4.37299996521292, -16.0026768449169, 109.995346407331
4.37399997763478, -16.1677509809576, 113.15970147572
4.37499994413897, -15.0823230125782, 106.97943393452
4.37600006396319, -15.939194395226, 117.571636390966
4.37699992329642, -18.0299402980242, 111.907549762035
4.37799992518337, -13.9723143509537, 120.975737356277
4.37900006335906, -15.730957741075, 123.948817251546
4.37999992693443, -16.2033824270024, 87.867162666466
4.38099991625269, -16.3396557789369, 124.622593910723
4.38200002516479, -16.6221146436254, 127.389363269626
4.38300004662242, -14.408038575537, 85.241128501606
4.38399997594366, -13.2406736447661, 85.9901848523052
4.38500000849671, -15.9270116087577, 83.6075769488614
4.38599993873036, -21.6443143069637, 99.2202951654861
4.38699996116393, -13.0015202423826, 106.545643446604
4.38800006987872, -13.517276516972, 96.517187696818
4.38900006081277, -17.5428197196852, 94.6626266341595
4.38999992949339, -16.1007112404583, 99.0320080707988
4.39100006602485, -14.5076442766716, 106.758664103142
4.3920000696407, -15.104842342599, 103.64631979101
4.39299993597225, -15.5039738579997, 100.352328734507
4.39400005251124, -14.2592274107183, 96.1144238618523
4.39500002132278, -16.0182268597242, 113.075542832584
4.39600003315463, -16.943215399071, 102.234720314862
4.39700008242685, -15.0458493049203, 86.348611029722
4.39799996947936, -11.9605005931505, 108.731406744569
4.39900007748998, -20.5324556668961, 107.505963042204
4.40000001320024, -12.7883104355935, 120.129470185554
4.40099996529527, -10.6751308329455, 106.558138842113
4.40199992837942, -19.9053033430745, 96.6974430090027
4.4030000889899, -11.9196908441446, 115.927465465625
4.40400005757171, -17.4848789737418, 85.6169596676138
4.40500002117783, -12.4681675055775, 84.3366378381132
4.40599997455947, -11.897812074615, 90.9675142287605
4.40699991250413, -12.2103816849945, 93.8453669937049
4.40800001953474, -14.3772212476429, 87.1088853588156
4.40899991067602, -12.84917349015, 105.955491499233
4.40999995978764, -13.5639918804676, 102.282776028462
4.41099997210433, -13.7242476112036, 100.379001475507
4.41199994259557, -12.8869783146655, 98.4796382345913
4.41300005379395, -12.7346749753252, 91.8575351489956
4.41399992525243, -14.4745161270228, 108.871900440916
4.41499992667221, -11.5261672145031, 93.4933540929471
4.41600005187498, -10.9944079736839, 89.2488198720851
4.41699992310593, -14.8015855667186, 82.0611880825046
4.41799990759421, -16.3257174107056, 119.248890608894
4.4189999992768, -9.50671319028622, 96.4656365445633
4.42000000760123, -18.67575269524, 81.9651405320126
4.42099992785759, -16.9225126224346, 72.2171289302891
4.4219999390514, -13.6646530568872, 123.535655838709
4.42300003527285, -11.8402939925897, 115.376933005167
4.4240000278138, -17.0819546316162, 110.229213160566
4.42499991210446, -11.5580143971364, 82.7707381542074
4.42600004760348, -11.4539784170908, 111.862893022544
4.42700006413771, -12.488992187115, 112.414861740011
4.42799995724222, -11.4134706417318, 102.246482408921
4.42900008397426, -11.9071219449224, 91.3804994877602
4.43000007678183, -12.3387347370705, 94.8145479625339
4.43099993130336, -12.2951123243827, 94.3100539322873
4.4320000022105, -12.5267063232639, 99.6234748745051
4.43299992455357, -13.3053430332528, 104.148382563567
4.43400005142447, -13.5321320454384, 84.0064675221253
4.43500001959991, -14.4733880346337, 83.1646041836386
4.43600000274407, -14.1028399837515, 76.9805753880458
4.43699999547056, -14.8033302508599, 113.395430186922
4.43799999242991, -13.067396789097, 64.8624768172237
4.4389999883094, -9.2377499784304, 108.533460702263
4.43999997783291, -10.1347768121537, 66.9812175938461
4.44099995576074, -10.6763863121125, 64.9500588442114
4.44199991688944, -9.35104031588643, 78.1352677436694
4.44300003106281, -11.8975113517446, 117.634785587783
4.4439999427246, -13.9328443628852, 62.2158492384008
4.44499999640074, -14.8432718156778, 109.352608485435
4.44600001202276, -14.7745667346825, 87.3191740690582
4.44699998456878, -9.49406874691844, 101.463414991554
4.44800008205992, -13.4768208123524, 96.2041137255864
4.44899995313113, -11.6325515796135, 83.6696361679131
4.44999993848529, -10.6325575514013, 97.1854681547053
4.45100003205231, -10.727019464289, 90.7058447429734
4.45200005638047, -11.1195319272901, 90.7038379552761
4.45300000666242, -9.77392996406421, 97.6951890273537
4.45400004875909, -10.9252918490362, 102.693497840589
4.45500000651256, -12.9815480364645, 90.3711156249899
4.45600004507053, -12.1888251853524, 104.832390297192
4.45699998913312, -10.3343391482079, 112.382999713212
4.45800000313775, -11.8675936308737, 115.337154781152
4.4590000813191, -7.75192515248555, 106.216359277347
4.46000004965766, -6.79357708872115, 107.754150129427
4.46100007153226, -7.21494960764346, 111.505593069636
4.46199997377078, -10.6403352380829, 121.984497800618
4.46299991904904, -6.05297538673067, 86.0373595705451
4.46400006853795, -6.25655024299302, 96.8018687655057
4.46500008281288, -12.3889879921142, 116.461640669235
4.46599995752082, -9.2377285269473, 111.047575991631
4.46700001954495, -6.8866060468749, 85.6082961510489
4.46799993186888, -10.5805756534311, 104.915632750942
4.46900001992325, -12.0071544869965, 77.9563631195829
4.46999994828921, -11.1140734663582, 83.6997008783945
4.47100004095117, -8.2391589633166, 89.8707360341651
4.4719999640802, -8.57430675002014, 87.358928295241
4.47300004022076, -8.77907501776537, 84.8875296572802
4.47399993712618, -7.43345126153473, 81.689748972614
4.47499997590728, -6.88166984559572, 80.1529142143833
4.47599998809759, -8.64169434972912, 72.8068215403836
4.47699996859635, -9.58100647270936, 102.40446309257
4.47800007379868, -9.80451077803485, 107.463442374769
4.47899997538302, -8.47295329447413, 108.249936549424
4.47999999090583, -10.595707150231, 64.842728842909
4.48099995395012, -6.11902992397383, 60.4824448859236
4.48200001957411, -5.26165854015546, 63.4050324791487
4.48300002217494, -13.1945865991335, 68.3258385231706
4.48399995690279, -5.32872696693839, 62.035022593159
4.48499997782101, -4.16300503944855, 98.0128471216078
4.48600007905231, -10.3628404360159, 49.8790572072639
4.48699993846117, -4.11031647462277, 93.5518545945414
4.48800002578585, -6.36322374689897, 62.0125017313801
4.48900001932818, -11.2581118852193, 99.0898004325409
4.49000007151029, -5.01909311836705, 92.7458348703623
4.49100001994524, -6.76981309923383, 96.8230966077109
4.49200001640283, -7.25208793569193, 73.9712555165048
4.4930000552689, -5.64992928448761, 79.1964724940808
4.49399997534719, -5.71745040689245, 82.879663971544
4.49499992743525, -6.32716832890051, 81.1165687152964
4.49600006093495, -5.99018356845146, 90.7142726640128
4.4970000602141, -2.76217595730101, 82.1240024788515
4.49800007510641, -7.12886053759891, 92.4303760910531
4.49899994638182, -7.82986001637331, 87.8847255477514
4.49999997671722, -1.40348347350459, 72.3921135260034
4.50100000660165, -6.99844898519691, 103.950969286941
4.5020000307541, -0.975492731075963, 92.4382697285355
4.50300004393004, -6.10024178151477, 46.5701650694179
4.5040000409212, -3.28015470343091, 46.7883480819317
4.50500001655542, -0.833670482530662, 59.5000703150542
4.50599996569648, -0.359825101600633, 71.4924221407812
4.50700003427481, -0.697465425477465, 64.2233399087319
4.50800006549999, -3.91187474815634, 45.744690355955
4.50900005434506, -0.620270404718076, 70.5250235302997
4.50999999581831, -4.58613372757339, 104.395536863689
4.51100003460934, -2.57360113967006, 96.7013665699551
4.51200001546197, -1.70207444156846, 69.5953255087139
4.51299993349173, -1.99696892000949, 82.1604550925528
4.5139999324648, -1.5668225320363, 79.2718175329994
4.51500000654038, -1.49619685939218, 70.5292634242233
4.51600000198345, 1.0092130680648, 93.0582468428335
4.51700006164474, -2.5789752984742, 80.8188322155843
4.51800003254409, -2.103376319429, 61.0993772393537
4.51900005692421, 4.58687923277663, 89.154026778181
4.519999982556, 4.64415001290768, 96.88688738863
4.52099995107661, -0.607283799375545, 39.809814468128
4.52199995690769, 4.59022761359203, 46.6470587051929
4.52299999450867, -2.87943152065231, 113.03643427965
4.52400005837664, 5.48040913730264, 66.0096273896395
4.52499999814705, 5.45498460028771, 58.1855870647696
4.52599995395734, 5.45979679562625, 52.9432053145345
4.52700006464753, 5.46817771114035, 48.597940482372
4.52800003606282, 5.46036622245851, 44.6672866867519
4.52900000744946, 5.47058987513036, 41.3405809534993
4.52999997352446, 5.46218935513266, 37.9311452884636
4.53099992904132, 5.5098482031916, 35.6063225825073
4.53200001137214, 5.46948854372448, 31.9478039141883
4.5329999298502, 5.47367770702516, 28.892196539903
4.53399996417558, 5.48352921996344, 26.2058441273989
4.53499996666583, 5.49131771476926, 23.3469449111522
4.53599993225643, 5.4789051162271, 20.6450854949731
4.53699999686854, 5.48810193411175, 18.1493925932308
4.53800001390981, 5.49889832199055, 15.8647988381649
4.53899997842385, 5.49369630018348, 13.4841566570019
4.54000002546907, 5.49140939776533, 11.033596422948
4.54100000953503, 5.50103979323691, 8.75905524518348
4.54200006510864, 5.49253374299453, 6.40325432180015
4.54300004739687, 5.56022279465431, 4.7690568661174
4.54399995162087, 5.50647090671274, 1.70196312792557
4.54500004979106, 5.51347173278264, -0.723183808411592
4.54600005916852, 5.50679947381448, -3.18633113587193
4.54699997508075, 5.51085684419297, -5.49564398277238
4.5480000677388, 5.52445141605611, -8.06700654416772
4.54900005642308, 5.51664370443365, -10.3969337846277
4.54999993656588, 5.52151636944609, -12.8000754610647
4.55099997659058, 5.51949452865576, -15.2294110774853
4.55200003394725, 5.52897156054187, -17.4995880404261
4.55299996738016, 5.53607784850406, -19.6434680283622
4.5540000435387, 5.52622628057598, -21.8789395496523
4.55499998570011, 5.53632198988785, -24.0504175302186
4.55600005933751, 5.54035811426318, -26.2782742094977
4.55699998904825, 5.5385344170086, -28.6120783772816
4.55800003913421, 5.53839336625025, -30.8848369020712
4.55899993550645, 5.54708255251812, -33.2949749521228
4.55999994130071, 5.53663252595982, -35.8353991024273
4.56100005048, 5.54719710694456, -38.2868213473573
4.56199999091615, 5.54163295185185, -40.951636240707
4.56300002400715, 5.54396843229138, -43.660334395323
4.56400001137683, 5.55334167063497, -46.2910850655013
4.56499994805651, 5.55922828051761, -48.9824417517732
4.56599996095815, 5.56244289414143, -51.7946411158683
4.56700004427321, 5.55690965777026, -54.467323904338
4.56800006099217, 5.52312244472245, -57.4443857711674
4.56900000628962, 5.55958340867806, -59.845217340546
4.57000000601129, 5.55436124221067, -62.8196005383568
4.5710000544989, 5.55258096900919, -65.9971437105227
4.57200001609577, 5.56081978249254, -68.9840411429433
4.57300001585456, 5.57453950611974, -72.4918391520711
4.57400004822894, 5.56602275155452, -76.2630483342398
4.57499997856882, 5.57601370502566, -80.4026719391174
4.57600005998295, 5.58872478146547, -84.9599537836196
4.57700002905022, 5.57919699016872, -90.2306144392683
4.57800000951334, 5.56956146387931, -96.2646738728995
4.57899999601056, 5.57400136714975, -104.628520490607
4.57999998321692, 5.5773914084049, -104.379843356867
4.58099996584412, -9.34683601492962, -117.728701610121
4.58199993864035, 5.09286532545378, -95.1430543950344
4.58300002317446, -3.76361793981819, -78.5210122950414
4.58399996040674, -6.5186776074565, -112.632455746996
4.58499999847228, 4.60200532833873, -113.180661289408
4.58600000548114, 4.09982503435977, -125.77374249186
4.58699997636337, 3.57451619424248, -119.220200577654
4.58800003141759, 2.28951900079326, -108.479750991073
4.58900003973504, -1.95864461689918, -101.146121297594
4.58999999635372, -2.84196265107034, -126.355572837736
4.59100002081686, -2.71092965306099, -114.566383055256
4.5919999831894, -2.78433385897186, -120.673686221923
4.59300000251415, -4.04261984608729, -110.587155346632
4.59399994950167, -2.27080635911368, -111.812999403957
4.59499994269631, -2.50720602017978, -133.499695264099
4.59599997649645, -5.07443204776915, -147.315483992209
4.59700004533841, -4.38834436189287, -86.8766023242998
4.59800002121611, -1.21687275978843, -116.728220948914
4.59900002168472, -5.49043699564569, -161.9844948946
4.60000004129132, -6.79536130630825, -74.4000464357535
4.60099995298325, -9.30553966205527, -166.348054376734
4.60199999493564, -10.3582988407085, -163.154114373761
4.60300003988937, -3.5265828369171, -155.35767880173
4.6039999617398, -1.34964294348498, -124.972735475706
4.60499999709562, -4.7558844085895, -81.0244489572965
4.60600001964665, -2.76069389521647, -98.3168290272914
4.60700002419707, -1.73575789917519, -117.539861826587
4.60800000558709, -13.7122426428794, -128.023827609772
4.60899995869283, -4.29797797925006, -98.5728189793847
4.60999999756834, -2.69058250147655, -122.916586085161
4.61099999747074, -6.68870312300955, -148.497914210006
4.6119999533847, -4.48490731654312, -131.987696475688
4.61299997865217, -10.1541960452508, -126.593192062628
4.61399994946177, -9.49056474701093, -118.60363053149
4.61499997868366, -7.16814741461365, -129.757293581797
4.6159999431241, -7.5637766021043, -121.124537613974
4.61699995518327, -8.16322394154412, -123.676001086748
4.61800000924955, -9.52202052698475, -119.471162248942
4.61899998305067, -8.37871088512968, -133.063076851648
4.61999998828617, -7.39991617812738, -114.870223978992
4.62100001945597, -6.62222558751924, -128.233370721295
4.62199995520215, -9.24881923529376, -99.0658068593423
4.62300002215643, -7.23815604822846, -102.94732710203
4.62399998340535, -6.17606729976875, -114.293593398316
4.62499994949101, -12.1367777705219, -159.989872632038
4.62600002992978, -5.60594337650752, -119.979768263665
4.6269999895123, -5.73263432764813, -131.034661746887
4.6280000523978, -11.0095743912849, -82.0982503136336
4.6289999845061, -6.16261814116485, -108.893209773589
4.63000000901477, -7.03442258320298, -156.47897308717
4.63100000648547, -6.20905160964157, -149.171444768541
4.63199997182076, -23.8055026623866, -166.585490103344
4.63300001295546, -6.19065163927121, -106.134202486042
4.6340000113467, -15.3779148260654, -168.090747355359
4.63499996200513, -12.1935483642112, -82.6126747265912
4.63599997219533, -8.75612307762213, -94.6695976022928
4.63700003622369, -6.50178805494652, -141.632958773533
4.63800003673174, -15.6189650596486, -161.036159651109
4.63899996887312, -9.86789966310869, -154.672555285503
4.64000005021589, -10.9531022900071, -155.17890817408
4.64100005257954, -11.6467091718696, -100.758429360743
4.6419999712241, -10.5523703569045, -147.551231942587
4.64300002229267, -9.32444987100235, -128.126480239162
4.64399997924803, -10.5149501761562, -135.200310614176
4.64499994737233, -13.0504779068451, -123.205610441265
4.64600003096997, -12.252863182194, -132.503778186519
4.64700000513672, -12.3884429064701, -127.678000957508
4.64799997450323, -13.2042817319394, -133.458938405607
4.64900004272889, -14.4501601439703, -136.227991475722
4.64999998653047, -12.413018895798, -142.616330450072
4.65100001829994, -11.3392635069929, -142.838277258194
4.65200002398784, -10.7108291020223, -115.848642521258
4.65299999849003, -19.2535485908241, -145.147050754388
4.65400004440075, -15.2794050674766, -91.2232512989484
4.65500004852892, -10.4303196819313, -112.929413295989
4.65600000587846, -21.0870860250973, -113.61326737681
4.65700001841012, -9.91923851624009, -148.781906391299
4.65799997378445, -15.812365741593, 172.839500169469
