Freq.	V(out)
1.22179966016460e+06	(-7.99350845552513e+01dB,-9.73052681344923e+01°)
1.22461619926478e+06	(-7.99948192138976e+01dB,-9.73810268408843e+01°)
1.22743923115814e+06	(-8.00545505827760e+01dB,-9.74569327423891e+01°)
1.23026877081211e+06	(-8.01142786190407e+01dB,-9.75329869728561e+01°)
1.23310483322864e+06	(-8.01740032793471e+01dB,-9.76091906716021e+01°)
1.23594743344424e+06	(-8.02337245198464e+01dB,-9.76855449834423e+01°)
1.23879658653010e+06	(-8.02934422961795e+01dB,-9.77620510587205e+01°)
1.24165230759214e+06	(-8.03531565634704e+01dB,-9.78387100533404e+01°)
1.24451461177111e+06	(-8.04128672763208e+01dB,-9.79155231287957e+01°)
1.24738351424267e+06	(-8.04725743888035e+01dB,-9.79924914522018e+01°)
1.25025903021744e+06	(-8.05322778544562e+01dB,-9.80696161963258e+01°)
1.25314117494114e+06	(-8.05919776262749e+01dB,-9.81468985396180e+01°)
1.25602996369460e+06	(-8.06516736567079e+01dB,-9.82243396662428e+01°)
1.25892541179389e+06	(-8.07113658976491e+01dB,-9.83019407661092e+01°)
1.26182753459039e+06	(-8.07710543004313e+01dB,-9.83797030349024e+01°)
1.26473634747087e+06	(-8.08307388158197e+01dB,-9.84576276741145e+01°)
1.26765186585757e+06	(-8.08904193940051e+01dB,-9.85357158910753e+01°)
1.27057410520826e+06	(-8.09500959845971e+01dB,-9.86139688989839e+01°)
1.27350308101638e+06	(-8.10097685366175e+01dB,-9.86923879169397e+01°)
1.27643880881106e+06	(-8.10694369984925e+01dB,-9.87709741699727e+01°)
1.27938130415724e+06	(-8.11291013180468e+01dB,-9.88497288890759e+01°)
1.28233058265574e+06	(-8.11887614424956e+01dB,-9.89286533112351e+01°)
1.28528665994333e+06	(-8.12484173184375e+01dB,-9.90077486794608e+01°)
1.28824955169285e+06	(-8.13080688918478e+01dB,-9.90870162428192e+01°)
1.29121927361325e+06	(-8.13677161080705e+01dB,-9.91664572564629e+01°)
1.29419584144970e+06	(-8.14273589118110e+01dB,-9.92460729816624e+01°)
1.29717927098367e+06	(-8.14869972471286e+01dB,-9.93258646858367e+01°)
1.30016957803300e+06	(-8.15466310574291e+01dB,-9.94058336425850e+01°)
1.30316677845201e+06	(-8.16062602854565e+01dB,-9.94859811317170e+01°)
1.30617088813155e+06	(-8.16658848732859e+01dB,-9.95663084392844e+01°)
1.30918192299912e+06	(-8.17255047623150e+01dB,-9.96468168576114e+01°)
1.31219989901891e+06	(-8.17851198932564e+01dB,-9.97275076853259e+01°)
1.31522483219195e+06	(-8.18447302061297e+01dB,-9.98083822273906e+01°)
1.31825673855611e+06	(-8.19043356402529e+01dB,-9.98894417951333e+01°)
1.32129563418628e+06	(-8.19639361342344e+01dB,-9.99706877062779e+01°)
1.32434153519437e+06	(-8.20235316259647e+01dB,-1.00052121284975e+02°)
1.32739445772945e+06	(-8.20831220526076e+01dB,-1.00133743861833e+02°)
1.33045441797780e+06	(-8.21427073505924e+01dB,-1.00215556773948e+02°)
1.33352143216303e+06	(-8.22022874556042e+01dB,-1.00297561364936e+02°)
1.33659551654615e+06	(-8.22618623025761e+01dB,-1.00379758984959e+02°)
1.33967668742564e+06	(-8.23214318256800e+01dB,-1.00462150990761e+02°)
1.34276496113757e+06	(-8.23809959583174e+01dB,-1.00544738745695e+02°)
1.34586035405565e+06	(-8.24405546331108e+01dB,-1.00627523619753e+02°)
1.34896288259135e+06	(-8.25001077818945e+01dB,-1.00710506989597e+02°)
1.35207256319398e+06	(-8.25596553357049e+01dB,-1.00793690238591e+02°)
1.35518941235074e+06	(-8.26191972247719e+01dB,-1.00877074756824e+02°)
1.35831344658685e+06	(-8.26787333785087e+01dB,-1.00960661941149e+02°)
1.36144468246565e+06	(-8.27382637255027e+01dB,-1.01044453195206e+02°)
1.36458313658862e+06	(-8.27977881935060e+01dB,-1.01128449929452e+02°)
1.36772882559555e+06	(-8.28573067094250e+01dB,-1.01212653561194e+02°)
1.37088176616455e+06	(-8.29168191993109e+01dB,-1.01297065514614e+02°)
1.37404197501221e+06	(-8.29763255883501e+01dB,-1.01381687220801e+02°)
1.37720946889364e+06	(-8.30358258008533e+01dB,-1.01466520117780e+02°)
1.38038426460258e+06	(-8.30953197602458e+01dB,-1.01551565650536e+02°)
1.38356637897147e+06	(-8.31548073890572e+01dB,-1.01636825271048e+02°)
1.38675582887158e+06	(-8.32142886089107e+01dB,-1.01722300438316e+02°)
1.38995263121304e+06	(-8.32737633405127e+01dB,-1.01807992618387e+02°)
1.39315680294499e+06	(-8.33332315036423e+01dB,-1.01893903284385e+02°)
1.39636836105563e+06	(-8.33926930171401e+01dB,-1.01980033916538e+02°)
1.39958732257231e+06	(-8.34521477988977e+01dB,-1.02066386002204e+02°)
1.40281370456165e+06	(-8.35115957658465e+01dB,-1.02152961035903e+02°)
1.40604752412960e+06	(-8.35710368339466e+01dB,-1.02239760519338e+02°)
1.40928879842156e+06	(-8.36304709181753e+01dB,-1.02326785961426e+02°)
1.41253754462244e+06	(-8.36898979325163e+01dB,-1.02414038878323e+02°)
1.41579377995677e+06	(-8.37493177899476e+01dB,-1.02501520793450e+02°)
1.41905752168878e+06	(-8.38087304024300e+01dB,-1.02589233237521e+02°)
1.42232878712250e+06	(-8.38681356808958e+01dB,-1.02677177748564e+02°)
1.42560759360187e+06	(-8.39275335352363e+01dB,-1.02765355871955e+02°)
1.42889395851078e+06	(-8.39869238742899e+01dB,-1.02853769160432e+02°)
1.43218789927322e+06	(-8.40463066058306e+01dB,-1.02942419174130e+02°)
1.43548943335334e+06	(-8.41056816365547e+01dB,-1.03031307480599e+02°)
1.43879857825552e+06	(-8.41650488720692e+01dB,-1.03120435654831e+02°)
1.44211535152455e+06	(-8.42244082168791e+01dB,-1.03209805279284e+02°)
1.44543977074560e+06	(-8.42837595743743e+01dB,-1.03299417943903e+02°)
1.44877185354444e+06	(-8.43431028468174e+01dB,-1.03389275246145e+02°)
1.45211161758742e+06	(-8.44024379353305e+01dB,-1.03479378791004e+02°)
1.45545908058164e+06	(-8.44617647398819e+01dB,-1.03569730191027e+02°)
1.45881426027502e+06	(-8.45210831592733e+01dB,-1.03660331066343e+02°)
1.46217717445639e+06	(-8.45803930911263e+01dB,-1.03751183044680e+02°)
1.46554784095558e+06	(-8.46396944318686e+01dB,-1.03842287761388e+02°)
1.46892627764354e+06	(-8.46989870767210e+01dB,-1.03933646859458e+02°)
1.47231250243239e+06	(-8.47582709196829e+01dB,-1.04025261989545e+02°)
1.47570653327556e+06	(-8.48175458535191e+01dB,-1.04117134809984e+02°)
1.47910838816788e+06	(-8.48768117697450e+01dB,-1.04209266986814e+02°)
1.48251808514562e+06	(-8.49360685586132e+01dB,-1.04301660193792e+02°)
1.48593564228667e+06	(-8.49953161090985e+01dB,-1.04394316112413e+02°)
1.48936107771058e+06	(-8.50545543088836e+01dB,-1.04487236431932e+02°)
1.49279440957866e+06	(-8.51137830443446e+01dB,-1.04580422849372e+02°)
1.49623565609410e+06	(-8.51730022005361e+01dB,-1.04673877069551e+02°)
1.49968483550204e+06	(-8.52322116611761e+01dB,-1.04767600805089e+02°)
1.50314196608968e+06	(-8.52914113086312e+01dB,-1.04861595776431e+02°)
1.50660706618640e+06	(-8.53506010239011e+01dB,-1.04955863711857e+02°)
1.51008015416381e+06	(-8.54097806866033e+01dB,-1.05050406347499e+02°)
1.51356124843587e+06	(-8.54689501749576e+01dB,-1.05145225427352e+02°)
1.51705036745900e+06	(-8.55281093657703e+01dB,-1.05240322703290e+02°)
1.52054752973215e+06	(-8.55872581344182e+01dB,-1.05335699935077e+02°)
1.52405275379695e+06	(-8.56463963548328e+01dB,-1.05431358890379e+02°)
1.52756605823773e+06	(-8.57055238994842e+01dB,-1.05527301344774e+02°)
1.53108746168169e+06	(-8.57646406393643e+01dB,-1.05623529081764e+02°)
1.53461698279895e+06	(-8.58237464439706e+01dB,-1.05720043892783e+02°)
1.53815464030269e+06	(-8.58828411812898e+01dB,-1.05816847577208e+02°)
1.54170045294921e+06	(-8.59419247177804e+01dB,-1.05913941942364e+02°)
1.54525443953807e+06	(-8.60009969183558e+01dB,-1.06011328803533e+02°)
1.54881661891213e+06	(-8.60600576463678e+01dB,-1.06109009983963e+02°)
1.55238700995773e+06	(-8.61191067635884e+01dB,-1.06206987314868e+02°)
1.55596563160472e+06	(-8.61781441301929e+01dB,-1.06305262635437e+02°)
1.55955250282660e+06	(-8.62371696047419e+01dB,-1.06403837792838e+02°)
1.56314764264060e+06	(-8.62961830441637e+01dB,-1.06502714642217e+02°)
1.56675107010780e+06	(-8.63551843037363e+01dB,-1.06601895046706e+02°)
1.57036280433320e+06	(-8.64141732370690e+01dB,-1.06701380877421e+02°)
1.57398286446586e+06	(-8.64731496960844e+01dB,-1.06801174013460e+02°)
1.57761126969899e+06	(-8.65321135309996e+01dB,-1.06901276341907e+02°)
1.58124803927003e+06	(-8.65910645903078e+01dB,-1.07001689757830e+02°)
1.58489319246076e+06	(-8.66500027207591e+01dB,-1.07102416164272e+02°)
1.58854674859742e+06	(-8.67089277673420e+01dB,-1.07203457472256e+02°)
1.59220872705081e+06	(-8.67678395732637e+01dB,-1.07304815600774e+02°)
1.59587914723637e+06	(-8.68267379799309e+01dB,-1.07406492476782e+02°)
1.59955802861431e+06	(-8.68856228269305e+01dB,-1.07508490035198e+02°)
1.60324539068968e+06	(-8.69444939520097e+01dB,-1.07610810218887e+02°)
1.60694125301251e+06	(-8.70033511910559e+01dB,-1.07713454978656e+02°)
1.61064563517791e+06	(-8.70621943780769e+01dB,-1.07816426273241e+02°)
1.61435855682612e+06	(-8.71210233451808e+01dB,-1.07919726069299e+02°)
1.61808003764270e+06	(-8.71798379225552e+01dB,-1.08023356341391e+02°)
1.62181009735856e+06	(-8.72386379384469e+01dB,-1.08127319071971e+02°)
1.62554875575012e+06	(-8.72974232191409e+01dB,-1.08231616251368e+02°)
1.62929603263935e+06	(-8.73561935889397e+01dB,-1.08336249877772e+02°)
1.63305194789396e+06	(-8.74149488701419e+01dB,-1.08441221957213e+02°)
1.63681652142744e+06	(-8.74736888830213e+01dB,-1.08546534503543e+02°)
1.64058977319917e+06	(-8.75324134458049e+01dB,-1.08652189538417e+02°)
1.64437172321456e+06	(-8.75911223746515e+01dB,-1.08758189091267e+02°)
1.64816239152513e+06	(-8.76498154836302e+01dB,-1.08864535199281e+02°)
1.65196179822864e+06	(-8.77084925846977e+01dB,-1.08971229907376e+02°)
1.65576996346915e+06	(-8.77671534876766e+01dB,-1.09078275268174e+02°)
1.65958690743718e+06	(-8.78257980002327e+01dB,-1.09185673341969e+02°)
1.66341265036979e+06	(-8.78844259278528e+01dB,-1.09293426196702e+02°)
1.66724721255068e+06	(-8.79430370738218e+01dB,-1.09401535907928e+02°)
1.67109061431033e+06	(-8.80016312391996e+01dB,-1.09510004558780e+02°)
1.67494287602606e+06	(-8.80602082227985e+01dB,-1.09618834239941e+02°)
1.67880401812218e+06	(-8.81187678211593e+01dB,-1.09728027049598e+02°)
1.68267406107009e+06	(-8.81773098285285e+01dB,-1.09837585093413e+02°)
1.68655302538836e+06	(-8.82358340368341e+01dB,-1.09947510484476e+02°)
1.69044093164288e+06	(-8.82943402356622e+01dB,-1.10057805343270e+02°)
1.69433780044694e+06	(-8.83528282122331e+01dB,-1.10168471797619e+02°)
1.69824365246136e+06	(-8.84112977513767e+01dB,-1.10279511982650e+02°)
1.70215850839456e+06	(-8.84697486355088e+01dB,-1.10390928040742e+02°)
1.70608238900274e+06	(-8.85281806446058e+01dB,-1.10502722121478e+02°)
1.71001531508990e+06	(-8.85865935561810e+01dB,-1.10614896381591e+02°)
1.71395730750804e+06	(-8.86449871452592e+01dB,-1.10727452984916e+02°)
1.71790838715720e+06	(-8.87033611843516e+01dB,-1.10840394102327e+02°)
1.72186857498561e+06	(-8.87617154434311e+01dB,-1.10953721911686e+02°)
1.72583789198981e+06	(-8.88200496899065e+01dB,-1.11067438597782e+02°)
1.72981635921471e+06	(-8.88783636885974e+01dB,-1.11181546352267e+02°)
1.73380399775374e+06	(-8.89366572017081e+01dB,-1.11296047373593e+02°)
1.73780082874898e+06	(-8.89949299888023e+01dB,-1.11410943866948e+02°)
1.74180687339122e+06	(-8.90531818067766e+01dB,-1.11526238044182e+02°)
1.74582215292011e+06	(-8.91114124098348e+01dB,-1.11641932123744e+02°)
1.74984668862426e+06	(-8.91696215494613e+01dB,-1.11758028330601e+02°)
1.75388050184136e+06	(-8.92278089743945e+01dB,-1.11874528896167e+02°)
1.75792361395829e+06	(-8.92859744306009e+01dB,-1.11991436058226e+02°)
1.76197604641123e+06	(-8.93441176612475e+01dB,-1.12108752060845e+02°)
1.76603782068576e+06	(-8.94022384066751e+01dB,-1.12226479154299e+02°)
1.77010895831702e+06	(-8.94603364043718e+01dB,-1.12344619594979e+02°)
1.77418948088976e+06	(-8.95184113889450e+01dB,-1.12463175645307e+02°)
1.77827941003852e+06	(-8.95764630920946e+01dB,-1.12582149573645e+02°)
1.78237876744768e+06	(-8.96344912425853e+01dB,-1.12701543654200e+02°)
1.78648757485164e+06	(-8.96924955662190e+01dB,-1.12821360166928e+02°)
1.79060585403488e+06	(-8.97504757858070e+01dB,-1.12941601397435e+02°)
1.79473362683212e+06	(-8.98084316211422e+01dB,-1.13062269636876e+02°)
1.79887091512838e+06	(-8.98663627889710e+01dB,-1.13183367181849e+02°)
1.80301774085916e+06	(-8.99242690029654e+01dB,-1.13304896334285e+02°)
1.80717412601051e+06	(-8.99821499736942e+01dB,-1.13426859401343e+02°)
1.81134009261919e+06	(-9.00400054085953e+01dB,-1.13549258695290e+02°)
1.81551566277272e+06	(-9.00978350119467e+01dB,-1.13672096533388e+02°)
1.81970085860957e+06	(-9.01556384848381e+01dB,-1.13795375237774e+02°)
1.82389570231922e+06	(-9.02134155251422e+01dB,-1.13919097135333e+02°)
1.82810021614232e+06	(-9.02711658274860e+01dB,-1.14043264557575e+02°)
1.83231442237079e+06	(-9.03288890832215e+01dB,-1.14167879840507e+02°)
1.83653834334793e+06	(-9.03865849803971e+01dB,-1.14292945324494e+02°)
1.84077200146853e+06	(-9.04442532037286e+01dB,-1.14418463354129e+02°)
1.84501541917905e+06	(-9.05018934345697e+01dB,-1.14544436278089e+02°)
1.84926861897765e+06	(-9.05595053508826e+01dB,-1.14670866448995e+02°)
1.85353162341439e+06	(-9.06170886272096e+01dB,-1.14797756223264e+02°)
1.85780445509127e+06	(-9.06746429346425e+01dB,-1.14925107960956e+02°)
1.86208713666244e+06	(-9.07321679407943e+01dB,-1.15052924025626e+02°)
1.86637969083424e+06	(-9.07896633097688e+01dB,-1.15181206784161e+02°)
1.87068214036537e+06	(-9.08471287021316e+01dB,-1.15309958606623e+02°)
1.87499450806699e+06	(-9.09045637748804e+01dB,-1.15439181866082e+02°)
1.87931681680284e+06	(-9.09619681814153e+01dB,-1.15568878938446e+02°)
1.88364908948937e+06	(-9.10193415715090e+01dB,-1.15699052202291e+02°)
1.88799134909586e+06	(-9.10766835912776e+01dB,-1.15829704038684e+02°)
1.89234361864454e+06	(-9.11339938831505e+01dB,-1.15960836831001e+02°)
1.89670592121071e+06	(-9.11912720858406e+01dB,-1.16092452964745e+02°)
1.90107827992286e+06	(-9.12485178343152e+01dB,-1.16224554827355e+02°)
1.90546071796281e+06	(-9.13057307597656e+01dB,-1.16357144808014e+02°)
1.90985325856580e+06	(-9.13629104895779e+01dB,-1.16490225297454e+02°)
1.91425592502065e+06	(-9.14200566473030e+01dB,-1.16623798687752e+02°)
1.91866874066985e+06	(-9.14771688526274e+01dB,-1.16757867372130e+02°)
1.92309172890972e+06	(-9.15342467213431e+01dB,-1.16892433744738e+02°)
1.92752491319049e+06	(-9.15912898653183e+01dB,-1.17027500200445e+02°)
1.93196831701648e+06	(-9.16482978924682e+01dB,-1.17163069134620e+02°)
1.93642196394616e+06	(-9.17052704067248e+01dB,-1.17299142942910e+02°)
1.94088587759233e+06	(-9.17622070080086e+01dB,-1.17435724021010e+02°)
1.94536008162221e+06	(-9.18191072921984e+01dB,-1.17572814764433e+02°)
1.94984459975760e+06	(-9.18759708511024e+01dB,-1.17710417568272e+02°)
1.95433945577494e+06	(-9.19327972724297e+01dB,-1.17848534826962e+02°)
1.95884467350554e+06	(-9.19895861397603e+01dB,-1.17987168934030e+02°)
1.96336027683559e+06	(-9.20463370325175e+01dB,-1.18126322281848e+02°)
1.96788628970639e+06	(-9.21030495259380e+01dB,-1.18265997261376e+02°)
1.97242273611440e+06	(-9.21597231910442e+01dB,-1.18406196261899e+02°)
1.97696964011140e+06	(-9.22163575946157e+01dB,-1.18546921670766e+02°)
1.98152702580464e+06	(-9.22729522991607e+01dB,-1.18688175873120e+02°)
1.98609491735691e+06	(-9.23295068628883e+01dB,-1.18829961251617e+02°)
1.99067333898673e+06	(-9.23860208396808e+01dB,-1.18972280186153e+02°)
1.99526231496842e+06	(-9.24424937790658e+01dB,-1.19115135053573e+02°)
1.99986186963228e+06	(-9.24989252261887e+01dB,-1.19258528227385e+02°)
2.00447202736470e+06	(-9.25553147217860e+01dB,-1.19402462077461e+02°)
2.00909281260826e+06	(-9.26116618021582e+01dB,-1.19546938969736e+02°)
2.01372424986192e+06	(-9.26679659991428e+01dB,-1.19691961265906e+02°)
2.01836636368109e+06	(-9.27242268400886e+01dB,-1.19837531323111e+02°)
2.02301917867780e+06	(-9.27804438478289e+01dB,-1.19983651493622e+02°)
2.02768271952081e+06	(-9.28366165406563e+01dB,-1.20130324124518e+02°)
2.03235701093575e+06	(-9.28927444322972e+01dB,-1.20277551557357e+02°)
2.03704207770525e+06	(-9.29488270318861e+01dB,-1.20425336127845e+02°)
2.04173794466906e+06	(-9.30048638439418e+01dB,-1.20573680165496e+02°)
2.04644463672420e+06	(-9.30608543683420e+01dB,-1.20722585993287e+02°)
2.05116217882509e+06	(-9.31167981003003e+01dB,-1.20872055927310e+02°)
2.05589059598366e+06	(-9.31726945303416e+01dB,-1.21022092276417e+02°)
2.06062991326952e+06	(-9.32285431442797e+01dB,-1.21172697341856e+02°)
2.06538015581005e+06	(-9.32843434231943e+01dB,-1.21323873416909e+02°)
2.07014134879056e+06	(-9.33400948434086e+01dB,-1.21475622786515e+02°)
2.07491351745443e+06	(-9.33957968764676e+01dB,-1.21627947726896e+02°)
2.07969668710321e+06	(-9.34514489891167e+01dB,-1.21780850505168e+02°)
2.08449088309681e+06	(-9.35070506432810e+01dB,-1.21934333378959e+02°)
2.08929613085355e+06	(-9.35626012960448e+01dB,-1.22088398596006e+02°)
2.09411245585041e+06	(-9.36181003996322e+01dB,-1.22243048393759e+02°)
2.09893988362304e+06	(-9.36735474013875e+01dB,-1.22398284998971e+02°)
2.10377843976599e+06	(-9.37289417437570e+01dB,-1.22554110627286e+02°)
2.10862814993280e+06	(-9.37842828642709e+01dB,-1.22710527482824e+02°)
2.11348903983616e+06	(-9.38395701955255e+01dB,-1.22867537757748e+02°)
2.11836113524801e+06	(-9.38948031651674e+01dB,-1.23025143631841e+02°)
2.12324446199973e+06	(-9.39499811958767e+01dB,-1.23183347272069e+02°)
2.12813904598222e+06	(-9.40051037053519e+01dB,-1.23342150832134e+02°)
2.13304491314608e+06	(-9.40601701062952e+01dB,-1.23501556452029e+02°)
2.13796208950173e+06	(-9.41151798063990e+01dB,-1.23661566257586e+02°)
2.14289060111956e+06	(-9.41701322083322e+01dB,-1.23822182360013e+02°)
2.14783047413003e+06	(-9.42250267097280e+01dB,-1.23983406855426e+02°)
2.15278173472387e+06	(-9.42798627031726e+01dB,-1.24145241824385e+02°)
2.15774440915216e+06	(-9.43346395761943e+01dB,-1.24307689331409e+02°)
2.16271852372652e+06	(-9.43893567112536e+01dB,-1.24470751424495e+02°)
2.16770410481919e+06	(-9.44440134857341e+01dB,-1.24634430134630e+02°)
2.17270117886324e+06	(-9.44986092719346e+01dB,-1.24798727475295e+02°)
2.17770977235265e+06	(-9.45531434370619e+01dB,-1.24963645441964e+02°)
2.18272991184249e+06	(-9.46076153432244e+01dB,-1.25129186011597e+02°)
2.18776162394904e+06	(-9.46620243474269e+01dB,-1.25295351142127e+02°)
2.19280493534994e+06	(-9.47163698015664e+01dB,-1.25462142771946e+02°)
2.19785987278431e+06	(-9.47706510524289e+01dB,-1.25629562819375e+02°)
2.20292646305294e+06	(-9.48248674416871e+01dB,-1.25797613182138e+02°)
2.20800473301838e+06	(-9.48790183058993e+01dB,-1.25966295736829e+02°)
2.21309470960512e+06	(-9.49331029765093e+01dB,-1.26135612338368e+02°)
2.21819641979970e+06	(-9.49871207798478e+01dB,-1.26305564819455e+02°)
2.22330989065088e+06	(-9.50410710371345e+01dB,-1.26476154990022e+02°)
2.22843514926978e+06	(-9.50949530644812e+01dB,-1.26647384636672e+02°)
2.23357222283001e+06	(-9.51487661728972e+01dB,-1.26819255522120e+02°)
2.23872113856782e+06	(-9.52025096682947e+01dB,-1.26991769384625e+02°)
2.24388192378224e+06	(-9.52561828514958e+01dB,-1.27164927937417e+02°)
2.24905460583526e+06	(-9.53097850182414e+01dB,-1.27338732868117e+02°)
2.25423921215190e+06	(-9.53633154592009e+01dB,-1.27513185838162e+02°)
2.25943577022045e+06	(-9.54167734599829e+01dB,-1.27688288482207e+02°)
2.26464430759253e+06	(-9.54701583011481e+01dB,-1.27864042407542e+02°)
2.26986485188329e+06	(-9.55234692582231e+01dB,-1.28040449193490e+02°)
2.27509743077154e+06	(-9.55767056017156e+01dB,-1.28217510390806e+02°)
2.28034207199989e+06	(-9.56298665971313e+01dB,-1.28395227521072e+02°)
2.28559880337490e+06	(-9.56829515049922e+01dB,-1.28573602076085e+02°)
2.29086765276724e+06	(-9.57359595808562e+01dB,-1.28752635517244e+02°)
2.29614864811182e+06	(-9.57888900753385e+01dB,-1.28932329274929e+02°)
2.30144181740797e+06	(-9.58417422341347e+01dB,-1.29112684747879e+02°)
2.30674718871953e+06	(-9.58945152980451e+01dB,-1.29293703302565e+02°)
2.31206479017505e+06	(-9.59472085030007e+01dB,-1.29475386272559e+02°)
2.31739464996794e+06	(-9.59998210800914e+01dB,-1.29657734957900e+02°)
2.32273679635656e+06	(-9.60523522555951e+01dB,-1.29840750624455e+02°)
2.32809125766446e+06	(-9.61048012510089e+01dB,-1.30024434503280e+02°)
2.33345806228046e+06	(-9.61571672830822e+01dB,-1.30208787789973e+02°)
2.33883723865881e+06	(-9.62094495638513e+01dB,-1.30393811644031e+02°)
2.34422881531937e+06	(-9.62616473006760e+01dB,-1.30579507188193e+02°)
2.34963282084776e+06	(-9.63137596962777e+01dB,-1.30765875507794e+02°)
2.35504928389546e+06	(-9.63657859487796e+01dB,-1.30952917650108e+02°)
2.36047823318002e+06	(-9.64177252517489e+01dB,-1.31140634623687e+02°)
2.36591969748520e+06	(-9.64695767942407e+01dB,-1.31329027397706e+02°)
2.37137370566110e+06	(-9.65213397608436e+01dB,-1.31518096901300e+02°)
2.37684028662432e+06	(-9.65730133317279e+01dB,-1.31707844022899e+02°)
2.38231946935813e+06	(-9.66245966826951e+01dB,-1.31898269609568e+02°)
2.38781128291262e+06	(-9.66760889852302e+01dB,-1.32089374466336e+02°)
2.39331575640483e+06	(-9.67274894065548e+01dB,-1.32281159355534e+02°)
2.39883291901893e+06	(-9.67787971096837e+01dB,-1.32473624996125e+02°)
2.40436280000637e+06	(-9.68300112534824e+01dB,-1.32666772063038e+02°)
2.40990542868603e+06	(-9.68811309927275e+01dB,-1.32860601186497e+02°)
2.41546083444437e+06	(-9.69321554781688e+01dB,-1.33055112951356e+02°)
2.42102904673561e+06	(-9.69830838565936e+01dB,-1.33250307896429e+02°)
2.42661009508185e+06	(-9.70339152708933e+01dB,-1.33446186513824e+02°)
2.43220400907324e+06	(-9.70846488601324e+01dB,-1.33642749248276e+02°)
2.43781081836818e+06	(-9.71352837596187e+01dB,-1.33839996496480e+02°)
2.44343055269340e+06	(-9.71858191009774e+01dB,-1.34037928606430e+02°)
2.44906324184417e+06	(-9.72362540122258e+01dB,-1.34236545876756e+02°)
2.45470891568445e+06	(-9.72865876178512e+01dB,-1.34435848556061e+02°)
2.46036760414705e+06	(-9.73368190388913e+01dB,-1.34635836842264e+02°)
2.46603933723376e+06	(-9.73869473930158e+01dB,-1.34836510881946e+02°)
2.47172414501555e+06	(-9.74369717946116e+01dB,-1.35037870769696e+02°)
2.47742205763270e+06	(-9.74868913548691e+01dB,-1.35239916547463e+02°)
2.48313310529498e+06	(-9.75367051818723e+01dB,-1.35442648203907e+02°)
2.48885731828180e+06	(-9.75864123806898e+01dB,-1.35646065673759e+02°)
2.49459472694237e+06	(-9.76360120534690e+01dB,-1.35850168837185e+02°)
2.50034536169584e+06	(-9.76855032995328e+01dB,-1.36054957519149e+02°)
2.50610925303152e+06	(-9.77348852154779e+01dB,-1.36260431488789e+02°)
2.51188643150899e+06	(-9.77841568952763e+01dB,-1.36466590458790e+02°)
2.51767692775826e+06	(-9.78333174303791e+01dB,-1.36673434084768e+02°)
2.52348077247998e+06	(-9.78823659098222e+01dB,-1.36880961964661e+02°)
2.52929799644555e+06	(-9.79313014203347e+01dB,-1.37089173638122e+02°)
2.53512863049731e+06	(-9.79801230464503e+01dB,-1.37298068585921e+02°)
2.54097270554870e+06	(-9.80288298706199e+01dB,-1.37507646229355e+02°)
2.54683025258444e+06	(-9.80774209733282e+01dB,-1.37717905929665e+02°)
2.55270130266064e+06	(-9.81258954332110e+01dB,-1.37928846987456e+02°)
2.55858588690504e+06	(-9.81742523271764e+01dB,-1.38140468642139e+02°)
2.56448403651711e+06	(-9.82224907305275e+01dB,-1.38352770071364e+02°)
2.57039578276826e+06	(-9.82706097170880e+01dB,-1.38565750390477e+02°)
2.57632115700197e+06	(-9.83186083593301e+01dB,-1.38779408651974e+02°)
2.58226019063399e+06	(-9.83664857285046e+01dB,-1.38993743844981e+02°)
2.58821291515248e+06	(-9.84142408947738e+01dB,-1.39208754894724e+02°)
2.59417936211820e+06	(-9.84618729273463e+01dB,-1.39424440662029e+02°)
2.60015956316466e+06	(-9.85093808946147e+01dB,-1.39640799942820e+02°)
2.60615354999828e+06	(-9.85567638642950e+01dB,-1.39857831467638e+02°)
2.61216135439859e+06	(-9.86040209035691e+01dB,-1.40075533901163e+02°)
2.61818300821837e+06	(-9.86511510792292e+01dB,-1.40293905841755e+02°)
2.62421854338382e+06	(-9.86981534578245e+01dB,-1.40512945821009e+02°)
2.63026799189476e+06	(-9.87450271058100e+01dB,-1.40732652303315e+02°)
2.63633138582476e+06	(-9.87917710896985e+01dB,-1.40953023685444e+02°)
2.64240875732132e+06	(-9.88383844762133e+01dB,-1.41174058296134e+02°)
2.64850013860607e+06	(-9.88848663324447e+01dB,-1.41395754395706e+02°)
2.65460556197491e+06	(-9.89312157260074e+01dB,-1.41618110175682e+02°)
2.66072505979818e+06	(-9.89774317252012e+01dB,-1.41841123758426e+02°)
2.66685866452085e+06	(-9.90235133991725e+01dB,-1.42064793196799e+02°)
2.67300640866268e+06	(-9.90694598180794e+01dB,-1.42289116473831e+02°)
2.67916832481840e+06	(-9.91152700532572e+01dB,-1.42514091502406e+02°)
2.68534444565787e+06	(-9.91609431773876e+01dB,-1.42739716124972e+02°)
2.69153480392628e+06	(-9.92064782646685e+01dB,-1.42965988113262e+02°)
2.69773943244428e+06	(-9.92518743909866e+01dB,-1.43192905168034e+02°)
2.70395836410820e+06	(-9.92971306340912e+01dB,-1.43420464918833e+02°)
2.71019163189020e+06	(-9.93422460737705e+01dB,-1.43648664923770e+02°)
2.71643926883844e+06	(-9.93872197920293e+01dB,-1.43877502669316e+02°)
2.72270130807727e+06	(-9.94320508732687e+01dB,-1.44106975570127e+02°)
