Freq.	V(out)
5.57185748931818e+05	(-6.16967557831199e+01dB,-7.57413037280850e+01°)
5.58470194736719e+05	(-6.17567557360333e+01dB,-7.58077476036844e+01°)
5.59757601494998e+05	(-6.18167558124281e+01dB,-7.58741245572702e+01°)
5.61047976032358e+05	(-6.18767560114976e+01dB,-7.59404350138784e+01°)
5.62341325190236e+05	(-6.19367563324291e+01dB,-7.60066793985915e+01°)
5.63637655825841e+05	(-6.19967567744031e+01dB,-7.60728581365453e+01°)
5.64936974812189e+05	(-6.20567573365942e+01dB,-7.61389716529338e+01°)
5.66239289038140e+05	(-6.21167580181704e+01dB,-7.62050203730160e+01°)
5.67544605408433e+05	(-6.21767588182928e+01dB,-7.62710047221208e+01°)
5.68852930843727e+05	(-6.22367597361161e+01dB,-7.63369251256536e+01°)
5.70164272280633e+05	(-6.22967607707881e+01dB,-7.64027820091019e+01°)
5.71478636671752e+05	(-6.23567619214496e+01dB,-7.64685757980414e+01°)
5.72796030985714e+05	(-6.24167631872345e+01dB,-7.65343069181418e+01°)
5.74116462207212e+05	(-6.24767645672694e+01dB,-7.65999757951731e+01°)
5.75439937337041e+05	(-6.25367660606737e+01dB,-7.66655828550110e+01°)
5.76766463392135e+05	(-6.25967676665594e+01dB,-7.67311285236435e+01°)
5.78096047405602e+05	(-6.26567693840310e+01dB,-7.67966132271769e+01°)
5.79428696426764e+05	(-6.27167712121853e+01dB,-7.68620373918412e+01°)
5.80764417521195e+05	(-6.27767731501115e+01dB,-7.69274014439972e+01°)
5.82103217770754e+05	(-6.28367751968909e+01dB,-7.69927058101417e+01°)
5.83445104273627e+05	(-6.28967773515968e+01dB,-7.70579509169143e+01°)
5.84790084144363e+05	(-6.29567796132943e+01dB,-7.71231371911030e+01°)
5.86138164513911e+05	(-6.30167819810404e+01dB,-7.71882650596509e+01°)
5.87489352529658e+05	(-6.30767844538838e+01dB,-7.72533349496619e+01°)
5.88843655355470e+05	(-6.31367870308645e+01dB,-7.73183472884074e+01°)
5.90201080171725e+05	(-6.31967897110141e+01dB,-7.73833025033320e+01°)
5.91561634175355e+05	(-6.32567924933554e+01dB,-7.74482010220602e+01°)
5.92925324579880e+05	(-6.33167953769022e+01dB,-7.75130432724027e+01°)
5.94292158615453e+05	(-6.33767983606595e+01dB,-7.75778296823624e+01°)
5.95662143528890e+05	(-6.34368014436230e+01dB,-7.76425606801410e+01°)
5.97035286583716e+05	(-6.34968046247793e+01dB,-7.77072366941451e+01°)
5.98411595060199e+05	(-6.35568079031054e+01dB,-7.77718581529929e+01°)
5.99791076255388e+05	(-6.36168112775688e+01dB,-7.78364254855205e+01°)
6.01173737483157e+05	(-6.36768147471276e+01dB,-7.79009391207881e+01°)
6.02559586074236e+05	(-6.37368183107296e+01dB,-7.79653994880870e+01°)
6.03948629376258e+05	(-6.37968219673129e+01dB,-7.80298070169453e+01°)
6.05340874753791e+05	(-6.38568257158055e+01dB,-7.80941621371352e+01°)
6.06736329588383e+05	(-6.39168295551251e+01dB,-7.81584652786792e+01°)
6.08135001278595e+05	(-6.39768334841789e+01dB,-7.82227168718563e+01°)
6.09536897240046e+05	(-6.40368375018637e+01dB,-7.82869173472095e+01°)
6.10942024905448e+05	(-6.40968416070654e+01dB,-7.83510671355515e+01°)
6.12350391724650e+05	(-6.41568457986593e+01dB,-7.84151666679718e+01°)
6.13762005164670e+05	(-6.42168500755094e+01dB,-7.84792163758433e+01°)
6.15176872709744e+05	(-6.42768544364688e+01dB,-7.85432166908290e+01°)
6.16595001861357e+05	(-6.43368588803790e+01dB,-7.86071680448888e+01°)
6.18016400138291e+05	(-6.43968634060702e+01dB,-7.86710708702859e+01°)
6.19441075076656e+05	(-6.44568680123609e+01dB,-7.87349255995941e+01°)
6.20869034229938e+05	(-6.45168726980579e+01dB,-7.87987326657043e+01°)
6.22300285169033e+05	(-6.45768774619557e+01dB,-7.88624925018315e+01°)
6.23734835482293e+05	(-6.46368823028371e+01dB,-7.89262055415213e+01°)
6.25172692775559e+05	(-6.46968872194722e+01dB,-7.89898722186574e+01°)
6.26613864672208e+05	(-6.47568922106188e+01dB,-7.90534929674679e+01°)
6.28058358813190e+05	(-6.48168972750222e+01dB,-7.91170682225328e+01°)
6.29506182857070e+05	(-6.48769024114145e+01dB,-7.91805984187905e+01°)
6.30957344480065e+05	(-6.49369076185152e+01dB,-7.92440839915452e+01°)
6.32411851376091e+05	(-6.49969128950303e+01dB,-7.93075253764739e+01°)
6.33869711256798e+05	(-6.50569182396526e+01dB,-7.93709230096331e+01°)
6.35330931851614e+05	(-6.51169236510614e+01dB,-7.94342773274665e+01°)
6.36795520907786e+05	(-6.51769291279222e+01dB,-7.94975887668115e+01°)
6.38263486190419e+05	(-6.52369346688865e+01dB,-7.95608577649070e+01°)
6.39734835482518e+05	(-6.52969402725919e+01dB,-7.96240847594001e+01°)
6.41209576585031e+05	(-6.53569459376617e+01dB,-7.96872701883537e+01°)
6.42687717316889e+05	(-6.54169516627045e+01dB,-7.97504144902533e+01°)
6.44169265515046e+05	(-6.54769574463144e+01dB,-7.98135181040150e+01°)
6.45654229034524e+05	(-6.55369632870707e+01dB,-7.98765814689921e+01°)
6.47142615748451e+05	(-6.55969691835375e+01dB,-7.99396050249829e+01°)
6.48634433548106e+05	(-6.56569751342637e+01dB,-8.00025892122380e+01°)
6.50129690342958e+05	(-6.57169811377827e+01dB,-8.00655344714679e+01°)
6.51628394060710e+05	(-6.57769871926123e+01dB,-8.01284412438500e+01°)
6.53130552647339e+05	(-6.58369932972542e+01dB,-8.01913099710365e+01°)
6.54636174067141e+05	(-6.58969994501944e+01dB,-8.02541410951618e+01°)
6.56145266302771e+05	(-6.59570056499022e+01dB,-8.03169350588502e+01°)
6.57657837355286e+05	(-6.60170118948307e+01dB,-8.03796923052233e+01°)
6.59173895244187e+05	(-6.60770181834159e+01dB,-8.04424132779077e+01°)
6.60693448007461e+05	(-6.61370245140774e+01dB,-8.05050984210428e+01°)
6.62216503701627e+05	(-6.61970308852170e+01dB,-8.05677481792883e+01°)
6.63743070401773e+05	(-6.62570372952196e+01dB,-8.06303629978323e+01°)
6.65273156201605e+05	(-6.63170437424523e+01dB,-8.06929433223984e+01°)
6.66806769213486e+05	(-6.63770502252642e+01dB,-8.07554895992543e+01°)
6.68343917568478e+05	(-6.64370567419865e+01dB,-8.08180022752194e+01°)
6.69884609416389e+05	(-6.64970632909321e+01dB,-8.08804817976724e+01°)
6.71428852925815e+05	(-6.65570698703953e+01dB,-8.09429286145594e+01°)
6.72976656284180e+05	(-6.66170764786515e+01dB,-8.10053431744020e+01°)
6.74528027697784e+05	(-6.66770831139572e+01dB,-8.10677259263053e+01°)
6.76082975391843e+05	(-6.67370897745496e+01dB,-8.11300773199658e+01°)
6.77641507610536e+05	(-6.67970964586464e+01dB,-8.11923978056794e+01°)
6.79203632617045e+05	(-6.68571031644455e+01dB,-8.12546878343497e+01°)
6.80769358693602e+05	(-6.69171098901246e+01dB,-8.13169478574965e+01°)
6.82338694141530e+05	(-6.69771166338414e+01dB,-8.13791783272631e+01°)
6.83911647281289e+05	(-6.70371233937329e+01dB,-8.14413796964253e+01°)
6.85488226452521e+05	(-6.70971301679153e+01dB,-8.15035524183995e+01°)
6.87068440014091e+05	(-6.71571369544837e+01dB,-8.15656969472509e+01°)
6.88652296344135e+05	(-6.72171437515120e+01dB,-8.16278137377019e+01°)
6.90239803840100e+05	(-6.72771505570524e+01dB,-8.16899032451407e+01°)
6.91830970918794e+05	(-6.73371573691352e+01dB,-8.17519659256294e+01°)
6.93425806016427e+05	(-6.73971641857685e+01dB,-8.18140022359127e+01°)
6.95024317588654e+05	(-6.74571710049381e+01dB,-8.18760126334264e+01°)
6.96626514110626e+05	(-6.75171778246070e+01dB,-8.19379975763060e+01°)
6.98232404077028e+05	(-6.75771846427153e+01dB,-8.19999575233953e+01°)
6.99841996002130e+05	(-6.76371914571795e+01dB,-8.20618929342550e+01°)
7.01455298419827e+05	(-6.76971982658928e+01dB,-8.21238042691715e+01°)
7.03072319883689e+05	(-6.77572050667244e+01dB,-8.21856919891654e+01°)
7.04693068967002e+05	(-6.78172118575195e+01dB,-8.22475565560007e+01°)
7.06317554262817e+05	(-6.78772186360984e+01dB,-8.23093984321933e+01°)
7.07945784383992e+05	(-6.79372254002571e+01dB,-8.23712180810199e+01°)
7.09577767963243e+05	(-6.79972321477661e+01dB,-8.24330159665272e+01°)
7.11213513653183e+05	(-6.80572388763708e+01dB,-8.24947925535404e+01°)
7.12853030126373e+05	(-6.81172455837906e+01dB,-8.25565483076728e+01°)
7.14496326075366e+05	(-6.81772522677189e+01dB,-8.26182836953341e+01°)
7.16143410212754e+05	(-6.82372589258229e+01dB,-8.26799991837405e+01°)
7.17794291271214e+05	(-6.82972655557429e+01dB,-8.27416952409228e+01°)
7.19448978003551e+05	(-6.83572721550923e+01dB,-8.28033723357364e+01°)
7.21107479182751e+05	(-6.84172787214571e+01dB,-8.28650309378701e+01°)
7.22769803602021e+05	(-6.84772852523954e+01dB,-8.29266715178556e+01°)
7.24435960074840e+05	(-6.85372917454376e+01dB,-8.29882945470766e+01°)
7.26105957435005e+05	(-6.85972981980855e+01dB,-8.30499004977788e+01°)
7.27779804536674e+05	(-6.86573046078120e+01dB,-8.31114898430783e+01°)
7.29457510254418e+05	(-6.87173109720612e+01dB,-8.31730630569722e+01°)
7.31139083483266e+05	(-6.87773172882475e+01dB,-8.32346206143473e+01°)
7.32824533138752e+05	(-6.88373235537557e+01dB,-8.32961629909902e+01°)
7.34513868156963e+05	(-6.88973297659401e+01dB,-8.33576906635968e+01°)
7.36207097494584e+05	(-6.89573359221247e+01dB,-8.34192041097816e+01°)
7.37904230128948e+05	(-6.90173420196026e+01dB,-8.34807038080882e+01°)
7.39605275058085e+05	(-6.90773480556353e+01dB,-8.35421902379983e+01°)
7.41310241300764e+05	(-6.91373540274528e+01dB,-8.36036638799423e+01°)
7.43019137896547e+05	(-6.91973599322529e+01dB,-8.36651252153084e+01°)
7.44731973905835e+05	(-6.92573657672011e+01dB,-8.37265747264531e+01°)
7.46448758409912e+05	(-6.93173715294299e+01dB,-8.37880128967112e+01°)
7.48169500510999e+05	(-6.93773772160385e+01dB,-8.38494402104054e+01°)
7.49894209332300e+05	(-6.94373828240924e+01dB,-8.39108571528570e+01°)
7.51622894018049e+05	(-6.94973883506231e+01dB,-8.39722642103955e+01°)
7.53355563733561e+05	(-6.95573937926275e+01dB,-8.40336618703691e+01°)
7.55092227665277e+05	(-6.96173991470676e+01dB,-8.40950506211551e+01°)
7.56832895020817e+05	(-6.96774044108699e+01dB,-8.41564309521700e+01°)
7.58577575029026e+05	(-6.97374095809255e+01dB,-8.42178033538797e+01°)
7.60326276940024e+05	(-6.97974146540888e+01dB,-8.42791683178104e+01°)
7.62079010025254e+05	(-6.98574196271778e+01dB,-8.43405263365588e+01°)
7.63835783577532e+05	(-6.99174244969734e+01dB,-8.44018779038026e+01°)
7.65596606911097e+05	(-6.99774292602189e+01dB,-8.44632235143113e+01°)
7.67361489361659e+05	(-7.00374339136195e+01dB,-8.45245636639567e+01°)
7.69130440286450e+05	(-7.00974384538420e+01dB,-8.45858988497237e+01°)
7.70903469064270e+05	(-7.01574428775142e+01dB,-8.46472295697209e+01°)
7.72680585095541e+05	(-7.02174471812247e+01dB,-8.47085563231918e+01°)
7.74461797802357e+05	(-7.02774513615219e+01dB,-8.47698796105253e+01°)
7.76247116628530e+05	(-7.03374554149141e+01dB,-8.48311999332667e+01°)
7.78036551039642e+05	(-7.03974593378685e+01dB,-8.48925177941292e+01°)
7.79830110523096e+05	(-7.04574631268111e+01dB,-8.49538336970041e+01°)
7.81627804588167e+05	(-7.05174667781260e+01dB,-8.50151481469728e+01°)
7.83429642766048e+05	(-7.05774702881551e+01dB,-8.50764616503174e+01°)
7.85235634609908e+05	(-7.06374736531970e+01dB,-8.51377747145323e+01°)
7.87045789694934e+05	(-7.06974768695075e+01dB,-8.51990878483352e+01°)
7.88860117618390e+05	(-7.07574799332981e+01dB,-8.52604015616786e+01°)
7.90678627999660e+05	(-7.08174828407359e+01dB,-8.53217163657617e+01°)
7.92501330480306e+05	(-7.08774855879432e+01dB,-8.53830327730409e+01°)
7.94328234724116e+05	(-7.09374881709967e+01dB,-8.54443512972423e+01°)
7.96159350417152e+05	(-7.09974905859269e+01dB,-8.55056724533728e+01°)
7.97994687267810e+05	(-7.10574928287179e+01dB,-8.55669967577321e+01°)
7.99834255006861e+05	(-7.11174948953066e+01dB,-8.56283247279242e+01°)
8.01678063387511e+05	(-7.11774967815822e+01dB,-8.56896568828694e+01°)
8.03526122185449e+05	(-7.12374984833853e+01dB,-8.57509937428159e+01°)
8.05378441198898e+05	(-7.12974999965080e+01dB,-8.58123358293521e+01°)
8.07235030248669e+05	(-7.13575013166927e+01dB,-8.58736836654186e+01°)
8.09095899178213e+05	(-7.14175024396318e+01dB,-8.59350377753199e+01°)
8.10961057853671e+05	(-7.14775033609671e+01dB,-8.59963986847370e+01°)
8.12830516163929e+05	(-7.15375040762889e+01dB,-8.60577669207392e+01°)
8.14704284020669e+05	(-7.15975045811359e+01dB,-8.61191430117969e+01°)
8.16582371358421e+05	(-7.16575048709941e+01dB,-8.61805274877933e+01°)
8.18464788134618e+05	(-7.17175049412966e+01dB,-8.62419208800373e+01°)
8.20351544329646e+05	(-7.17775047874223e+01dB,-8.63033237212761e+01°)
8.22242649946899e+05	(-7.18375044046962e+01dB,-8.63647365457070e+01°)
8.24138115012829e+05	(-7.18975037883878e+01dB,-8.64261598889911e+01°)
8.26037949577005e+05	(-7.19575029337113e+01dB,-8.64875942882650e+01°)
8.27942163712160e+05	(-7.20175018358240e+01dB,-8.65490402821542e+01°)
8.29850767514248e+05	(-7.20775004898267e+01dB,-8.66104984107858e+01°)
8.31763771102496e+05	(-7.21374988907621e+01dB,-8.66719692158012e+01°)
8.33681184619459e+05	(-7.21974970336146e+01dB,-8.67334532403692e+01°)
8.35603018231072e+05	(-7.22574949133093e+01dB,-8.67949510291994e+01°)
8.37529282126706e+05	(-7.23174925247119e+01dB,-8.68564631285547e+01°)
8.39459986519221e+05	(-7.23774898626271e+01dB,-8.69179900862649e+01°)
8.41395141645018e+05	(-7.24374869217985e+01dB,-8.69795324517400e+01°)
8.43334757764098e+05	(-7.24974836969079e+01dB,-8.70410907759835e+01°)
8.45278845160112e+05	(-7.25574801825741e+01dB,-8.71026656116054e+01°)
8.47227414140418e+05	(-7.26174763733525e+01dB,-8.71642575128364e+01°)
8.49180475036135e+05	(-7.26774722637343e+01dB,-8.72258670355411e+01°)
8.51138038202197e+05	(-7.27374678481458e+01dB,-8.72874947372317e+01°)
8.53100114017410e+05	(-7.27974631209474e+01dB,-8.73491411770816e+01°)
8.55066712884503e+05	(-7.28574580764330e+01dB,-8.74108069159394e+01°)
8.57037845230189e+05	(-7.29174527088291e+01dB,-8.74724925163427e+01°)
8.59013521505215e+05	(-7.29774470122941e+01dB,-8.75341985425320e+01°)
8.60993752184419e+05	(-7.30374409809175e+01dB,-8.75959255604650e+01°)
8.62978547766788e+05	(-7.30974346087189e+01dB,-8.76576741378302e+01°)
8.64967918775511e+05	(-7.31574278896475e+01dB,-8.77194448440616e+01°)
8.66961875758034e+05	(-7.32174208175809e+01dB,-8.77812382503528e+01°)
8.68960429286118e+05	(-7.32774133863244e+01dB,-8.78430549296713e+01°)
8.70963589955897e+05	(-7.33374055896103e+01dB,-8.79048954567729e+01°)
8.72971368387927e+05	(-7.33973974210967e+01dB,-8.79667604082163e+01°)
8.74983775227251e+05	(-7.34573888743671e+01dB,-8.80286503623778e+01°)
8.77000821143449e+05	(-7.35173799429288e+01dB,-8.80905658994658e+01°)
8.79022516830698e+05	(-7.35773706202128e+01dB,-8.81525076015354e+01°)
8.81048873007828e+05	(-7.36373608995723e+01dB,-8.82144760525038e+01°)
8.83079900418376e+05	(-7.36973507742821e+01dB,-8.82764718381648e+01°)
8.85115609830648e+05	(-7.37573402375375e+01dB,-8.83384955462036e+01°)
8.87156012037773e+05	(-7.38173292824534e+01dB,-8.84005477662126e+01°)
8.89201117857760e+05	(-7.38773179020634e+01dB,-8.84626290897058e+01°)
8.91250938133557e+05	(-7.39373060893189e+01dB,-8.85247401101349e+01°)
8.93305483733106e+05	(-7.39972938370878e+01dB,-8.85868814229036e+01°)
8.95364765549404e+05	(-7.40572811381539e+01dB,-8.86490536253840e+01°)
8.97428794500558e+05	(-7.41172679852158e+01dB,-8.87112573169318e+01°)
8.99497581529844e+05	(-7.41772543708856e+01dB,-8.87734930989015e+01°)
9.01571137605766e+05	(-7.42372402876884e+01dB,-8.88357615746627e+01°)
9.03649473722110e+05	(-7.42972257280606e+01dB,-8.88980633496154e+01°)
9.05732600898008e+05	(-7.43572106843497e+01dB,-8.89603990312065e+01°)
9.07820530177993e+05	(-7.44171951488124e+01dB,-8.90227692289449e+01°)
9.09913272632058e+05	(-7.44771791136140e+01dB,-8.90851745544181e+01°)
9.12010839355716e+05	(-7.45371625708272e+01dB,-8.91476156213085e+01°)
9.14113241470056e+05	(-7.45971455124312e+01dB,-8.92100930454091e+01°)
9.16220490121805e+05	(-7.46571279303102e+01dB,-8.92726074446402e+01°)
9.18332596483386e+05	(-7.47171098162525e+01dB,-8.93351594390656e+01°)
9.20449571752976e+05	(-7.47770911619495e+01dB,-8.93977496509092e+01°)
9.22571427154567e+05	(-7.48370719589943e+01dB,-8.94603787045717e+01°)
9.24698173938026e+05	(-7.48970521988806e+01dB,-8.95230472266471e+01°)
9.26829823379152e+05	(-7.49570318730016e+01dB,-8.95857558459395e+01°)
9.28966386779739e+05	(-7.50170109726490e+01dB,-8.96485051934801e+01°)
9.31107875467632e+05	(-7.50769894890112e+01dB,-8.97112959025440e+01°)
9.33254300796792e+05	(-7.51369674131727e+01dB,-8.97741286086675e+01°)
9.35405674147353e+05	(-7.51969447361125e+01dB,-8.98370039496648e+01°)
9.37562006925680e+05	(-7.52569214487031e+01dB,-8.98999225656458e+01°)
9.39723310564438e+05	(-7.53168975417091e+01dB,-8.99628850990330e+01°)
9.41889596522641e+05	(-7.53768730057859e+01dB,-9.00258921945794e+01°)
9.44060876285722e+05	(-7.54368478314783e+01dB,-9.00889444993853e+01°)
9.46237161365591e+05	(-7.54968220092197e+01dB,-9.01520426629169e+01°)
9.48418463300695e+05	(-7.55567955293300e+01dB,-9.02151873370231e+01°)
9.50604793656079e+05	(-7.56167683820150e+01dB,-9.02783791759539e+01°)
9.52796164023448e+05	(-7.56767405573647e+01dB,-9.03416188363782e+01°)
9.54992586021232e+05	(-7.57367120453518e+01dB,-9.04049069774017e+01°)
9.57194071294640e+05	(-7.57966828358306e+01dB,-9.04682442605853e+01°)
9.59400631515728e+05	(-7.58566529185354e+01dB,-9.05316313499628e+01°)
9.61612278383459e+05	(-7.59166222830792e+01dB,-9.05950689120598e+01°)
9.63829023623764e+05	(-7.59765909189524e+01dB,-9.06585576159118e+01°)
9.66050878989607e+05	(-7.60365588155207e+01dB,-9.07220981330827e+01°)
9.68277856261042e+05	(-7.60965259620246e+01dB,-9.07856911376837e+01°)
9.70509967245282e+05	(-7.61564923475771e+01dB,-9.08493373063916e+01°)
9.72747223776757e+05	(-7.62164579611627e+01dB,-9.09130373184680e+01°)
9.74989637717178e+05	(-7.62764227916355e+01dB,-9.09767918557781e+01°)
9.77237220955601e+05	(-7.63363868277181e+01dB,-9.10406016028095e+01°)
9.79489985408489e+05	(-7.63963500579996e+01dB,-9.11044672466919e+01°)
9.81747943019774e+05	(-7.64563124709342e+01dB,-9.11683894772156e+01°)
9.84011105760923e+05	(-7.65162740548398e+01dB,-9.12323689868515e+01°)
9.86279485630999e+05	(-7.65762347978960e+01dB,-9.12964064707701e+01°)
9.88553094656727e+05	(-7.66361946881428e+01dB,-9.13605026268612e+01°)
9.90831944892555e+05	(-7.66961537134788e+01dB,-9.14246581557536e+01°)
9.93116048420721e+05	(-7.67561118616596e+01dB,-9.14888737608349e+01°)
9.95405417351313e+05	(-7.68160691202959e+01dB,-9.15531501482711e+01°)
9.97700063822339e+05	(-7.68760254768521e+01dB,-9.16174880270268e+01°)
9.99999999999785e+05	(-7.69359809186444e+01dB,-9.16818881088853e+01°)
1.00230523807768e+06	(-7.69959354328390e+01dB,-9.17463511084685e+01°)
1.00461579027818e+06	(-7.70558890064504e+01dB,-9.18108777432578e+01°)
1.00693166885159e+06	(-7.71158416263397e+01dB,-9.18754687336136e+01°)
1.00925288607647e+06	(-7.71757932792125e+01dB,-9.19401248027964e+01°)
1.01157945425968e+06	(-7.72357439516175e+01dB,-9.20048466769876e+01°)
1.01391138573646e+06	(-7.72956936299441e+01dB,-9.20696350853097e+01°)
1.01624869287048e+06	(-7.73556423004211e+01dB,-9.21344907598471e+01°)
1.01859138805390e+06	(-7.74155899491141e+01dB,-9.21994144356677e+01°)
1.02093948370746e+06	(-7.74755365619245e+01dB,-9.22644068508433e+01°)
1.02329299228053e+06	(-7.75354821245867e+01dB,-9.23294687464710e+01°)
1.02565192625119e+06	(-7.75954266226664e+01dB,-9.23946008666944e+01°)
1.02801629812625e+06	(-7.76553700415589e+01dB,-9.24598039587251e+01°)
1.03038612044139e+06	(-7.77153123664866e+01dB,-9.25250787728641e+01°)
1.03276140576117e+06	(-7.77752535824976e+01dB,-9.25904260625234e+01°)
1.03514216667912e+06	(-7.78351936744628e+01dB,-9.26558465842476e+01°)
1.03752841581779e+06	(-7.78951326270744e+01dB,-9.27213410977359e+01°)
1.03992016582883e+06	(-7.79550704248438e+01dB,-9.27869103658640e+01°)
1.04231742939308e+06	(-7.80150070520991e+01dB,-9.28525551547059e+01°)
1.04472021922057e+06	(-7.80749424929832e+01dB,-9.29182762335565e+01°)
1.04712854805067e+06	(-7.81348767314516e+01dB,-9.29840743749535e+01°)
1.04954242865210e+06	(-7.81948097512699e+01dB,-9.30499503546997e+01°)
1.05196187382300e+06	(-7.82547415360120e+01dB,-9.31159049518859e+01°)
1.05438689639103e+06	(-7.83146720690575e+01dB,-9.31819389489132e+01°)
1.05681750921343e+06	(-7.83746013335896e+01dB,-9.32480531315158e+01°)
1.05925372517706e+06	(-7.84345293125926e+01dB,-9.33142482887837e+01°)
1.06169555719850e+06	(-7.84944559888496e+01dB,-9.33805252131859e+01°)
1.06414301822409e+06	(-7.85543813449402e+01dB,-9.34468847005932e+01°)
1.06659612123003e+06	(-7.86143053632381e+01dB,-9.35133275503015e+01°)
1.06905487922243e+06	(-7.86742280259085e+01dB,-9.35798545650551e+01°)
1.07151930523737e+06	(-7.87341493149058e+01dB,-9.36464665510698e+01°)
1.07398941234101e+06	(-7.87940692119710e+01dB,-9.37131643180570e+01°)
1.07646521362960e+06	(-7.88539876986294e+01dB,-9.37799486792467e+01°)
1.07894672222960e+06	(-7.89139047561875e+01dB,-9.38468204514116e+01°)
1.08143395129770e+06	(-7.89738203657312e+01dB,-9.39137804548908e+01°)
1.08392691402097e+06	(-7.90337345081225e+01dB,-9.39808295136138e+01°)
1.08642562361683e+06	(-7.90936471639971e+01dB,-9.40479684551247e+01°)
1.08893009333320e+06	(-7.91535583137620e+01dB,-9.41151981106060e+01°)
1.09144033644852e+06	(-7.92134679375923e+01dB,-9.41825193149035e+01°)
1.09395636627186e+06	(-7.92733760154287e+01dB,-9.42499329065501e+01°)
1.09647819614295e+06	(-7.93332825269748e+01dB,-9.43174397277907e+01°)
1.09900583943228e+06	(-7.93931874516943e+01dB,-9.43850406246069e+01°)
1.10153930954118e+06	(-7.94530907688078e+01dB,-9.44527364467415e+01°)
1.10407861990183e+06	(-7.95129924572904e+01dB,-9.45205280477234e+01°)
1.10662378397743e+06	(-7.95728924958686e+01dB,-9.45884162848928e+01°)
1.10917481526216e+06	(-7.96327908630172e+01dB,-9.46564020194261e+01°)
1.11173172728135e+06	(-7.96926875369566e+01dB,-9.47244861163612e+01°)
1.11429453359149e+06	(-7.97525824956496e+01dB,-9.47926694446227e+01°)
1.11686324778032e+06	(-7.98124757167985e+01dB,-9.48609528770477e+01°)
1.11943788346691e+06	(-7.98723671778418e+01dB,-9.49293372904107e+01°)
1.12201845430172e+06	(-7.99322568559512e+01dB,-9.49978235654500e+01°)
1.12460497396668e+06	(-7.99921447280284e+01dB,-9.50664125868930e+01°)
1.12719745617526e+06	(-8.00520307707023e+01dB,-9.51351052434820e+01°)
1.12979591467255e+06	(-8.01119149603250e+01dB,-9.52039024280006e+01°)
1.13240036323531e+06	(-8.01717972729690e+01dB,-9.52728050372996e+01°)
1.13501081567207e+06	(-8.02316776844242e+01dB,-9.53418139723233e+01°)
1.13762728582318e+06	(-8.02915561701936e+01dB,-9.54109301381355e+01°)
1.14024978756092e+06	(-8.03514327054911e+01dB,-9.54801544439463e+01°)
1.14287833478952e+06	(-8.04113072652371e+01dB,-9.55494878031388e+01°)
1.14551294144529e+06	(-8.04711798240554e+01dB,-9.56189311332950e+01°)
1.14815362149663e+06	(-8.05310503562698e+01dB,-9.56884853562236e+01°)
1.15080038894418e+06	(-8.05909188359004e+01dB,-9.57581513979859e+01°)
1.15345325782084e+06	(-8.06507852366601e+01dB,-9.58279301889236e+01°)
1.15611224219185e+06	(-8.07106495319508e+01dB,-9.58978226636852e+01°)
1.15877735615487e+06	(-8.07705116948599e+01dB,-9.59678297612537e+01°)
1.16144861384009e+06	(-8.08303716981565e+01dB,-9.60379524249736e+01°)
1.16412602941024e+06	(-8.08902295142875e+01dB,-9.61081916025787e+01°)
1.16680961706071e+06	(-8.09500851153741e+01dB,-9.61785482462191e+01°)
1.16949939101962e+06	(-8.10099384732077e+01dB,-9.62490233124890e+01°)
1.17219536554787e+06	(-8.10697895592461e+01dB,-9.63196177624548e+01°)
1.17489755493927e+06	(-8.11296383446093e+01dB,-9.63903325616823e+01°)
1.17760597352055e+06	(-8.11894848000761e+01dB,-9.64611686802652e+01°)
1.18032063565147e+06	(-8.12493288960793e+01dB,-9.65321270928527e+01°)
1.18304155572491e+06	(-8.13091706027023e+01dB,-9.66032087786779e+01°)
1.18576874816690e+06	(-8.13690098896744e+01dB,-9.66744147215859e+01°)
1.18850222743676e+06	(-8.14288467263670e+01dB,-9.67457459100622e+01°)
1.19124200802711e+06	(-8.14886810817893e+01dB,-9.68172033372611e+01°)
1.19398810446401e+06	(-8.15485129245836e+01dB,-9.68887880010341e+01°)
1.19674053130698e+06	(-8.16083422230218e+01dB,-9.69605009039588e+01°)
1.19949930314912e+06	(-8.16681689450002e+01dB,-9.70323430533674e+01°)
1.20226443461715e+06	(-8.17279930580353e+01dB,-9.71043154613754e+01°)
1.20503594037153e+06	(-8.17878145292597e+01dB,-9.71764191449109e+01°)
1.20781383510652e+06	(-8.18476333254170e+01dB,-9.72486551257431e+01°)
1.21059813355022e+06	(-8.19074494128576e+01dB,-9.73210244305120e+01°)
1.21338885046471e+06	(-8.19672627575337e+01dB,-9.73935280907567e+01°)
1.21618600064610e+06	(-8.20270733249949e+01dB,-9.74661671429456e+01°)
1.21898959892460e+06	(-8.20868810803834e+01dB,-9.75389426285051e+01°)
1.22179966016460e+06	(-8.21466859884291e+01dB,-9.76118555938493e+01°)
1.22461619926478e+06	(-8.22064880134445e+01dB,-9.76849070904094e+01°)
1.22743923115814e+06	(-8.22662871193203e+01dB,-9.77580981746632e+01°)
1.23026877081211e+06	(-8.23260832695199e+01dB,-9.78314299081653e+01°)
1.23310483322864e+06	(-8.23858764270748e+01dB,-9.79049033575761e+01°)
1.23594743344424e+06	(-8.24456665545790e+01dB,-9.79785195946922e+01°)
1.23879658653010e+06	(-8.25054536141842e+01dB,-9.80522796964760e+01°)
1.24165230759214e+06	(-8.25652375675946e+01dB,-9.81261847450860e+01°)
